Date,^BSESN,ADANIPORTS.BO,RELIANCE.BO,BAJFINANCE.BO,HDFCBANK.BO,TATAMOTORS.BO,TCS.BO,ITC.BO,ICICIBANK.BO,SBIN.BO,TECHM.BO,FEDERALBNK.BO,DLF.BO,BHARATFORG.BO,VOLTAS.BO,GAIL.BO,ACC.BO,NAUKRI.BO,TATAPOWER.BO,BANKBARODA.BO,AMBUJACEM.BO
23-10-2019,39063.83984,419.8999939,1417,4080,1246.199951,130.1499939,2065,250,453.3999939,270.9500122,718,83.80000305,178.1999969,445.7999878,694,130,1543.300049,2400.649902,59.59999847,90.09999847,197.9499969
24-10-2019,39223.01172,399.9500122,1400.050049,4050.050049,1248,133.5,2075.100098,252.8000031,456.5,277,730.0999756,84,175.25,455.3999939,710.4000244,128.8000031,1526,2371.25,61.90000153,92.94999695,198.4499969
25-10-2019,39201.67188,402,1437.5,4055,1237,132.8000031,2088,255.6999969,457.6000061,266.3999939,731.5999756,80.75,176.5,452.7999878,710,123.0999985,1520.050049,2311.199951,59.25,90.40000153,198.8500061
27-10-2019,,407,1440,4043,1239.5,139.6000061,2130.5,250.6999969,472,285.8999939,725.0999756,81.09999847,181.5,460,707,125.5,1530,2294.800049,58.75,92.40000153,199
29-10-2019,39293.48828,400,1442.25,3981,1239.699951,151.5,2116.600098,251,470,283.7000122,727,81.40000153,180,455.9500122,704,124,1538.800049,2333.449951,58.84999847,91.30000305,197.6999969
30-10-2019,40055.62891,399,1480.099976,4061,1242.150024,174.3999939,2217,255,479,283.7999878,754.5999756,83,181.3999939,464.9500122,719.7999878,128,1533.400024,2412.699951,58.79999924,93.5,200
31-10-2019,40211.98828,399,1482.25,4000,1255,170.8500061,2250,260,474.5,293.3999939,756,82.90000153,185.8000031,456,717.5499878,134.8000031,1535,2452.800049,58.79999924,96.09999847,203.8500061
01-11-2019,40196.07031,396.5,1459.900024,4032.899902,1240,175.1000061,2270,259.2999878,466.8999939,312.7999878,745,83.84999847,184,453.75,707.4000244,138.1000061,1577.800049,2569.899902,59.45000076,97.59999847,203.25
04-11-2019,40293.85156,391.7999878,1466,4086.5,1245,172,2224.899902,263,462.6000061,315.1000061,760.5999756,86.69999695,185,458.75,697,137.25,1550,2649.449951,59.84999847,100.5500031,203
05-11-2019,40445.67188,392.9500122,1458.550049,4150,1248,172.9499969,2192,261.7999878,472.3500061,313.8999939,770.3499756,88.55000305,183.25,467,688,137.3000031,1565.5,2549.050049,60,102.1500015,205
06-11-2019,40311.85156,390,1445.699951,4255.25,1244.900024,172.1000061,2201.600098,263.5499878,468.25,319.2000122,778,85,187.1999969,466,693.5999756,137.3999939,1516.300049,2495.199951,59.40000153,101.75,201.3000031
07-11-2019,40625.64063,391,1438,4200.049805,1259.75,175,2196.100098,263.5,483,317.6499939,773,84.80000305,197.3000031,465,674.5999756,137.8000031,1527.949951,2560,59.25,99.80000305,205.8500061
08-11-2019,40630.55859,391.0499878,1458.599976,4220,1259.75,171.4499969,2185.5,265,480,317,773,84.65000153,196,470,665,131.8999939,1528,2566.300049,58.79999924,96.19999695,203.1499939
11-11-2019,40316.5,395.2999878,1440,4185,1255,169.8999939,2144,261,487.8999939,315.2999878,776.8499756,82.19999695,200.8999939,427.6499939,702,127.9000015,1510,2530.199951,61,94,202.0500031
13-11-2019,40346.42969,388.1000061,1431,4188,1263.900024,171.5,2110.199951,259.7999878,496.7999878,317.4500122,768.7000122,83.30000305,208.0500031,428.75,686,130.4499969,1514,2540,58,97,202
14-11-2019,40178.92969,370.6499939,1475,4125,1259.5,170.8999939,2181,255,490.2999878,306.7999878,756.6500244,82.5,202.8999939,428.25,702.0499878,124.9000015,1495,2600,55.5,93.40000153,196.1999969
15-11-2019,40408.19922,369.5,1465.25,4215,1283,169,2199,254.6000061,499,312,760,85,209.1999969,439.25,716,123.1999969,1490,2618.850098,55,93.90000153,200.9499969
18-11-2019,40431.07813,366.3999939,1471.349976,4190,1275,171.6999969,2187,251,499.2999878,324,753,84.94999695,213.5,447,714,125,1490.550049,2645,54.90000153,94.69999695,203.4499969
19-11-2019,40455.35938,370.6000061,1467.5,4153,1266,171,2152,251.0500031,498.8999939,326.8999939,754,87,216.5,450,711.9000244,125,1490,2713.5,56,96,201.8999939
20-11-2019,40729.80078,364.3500061,1552.550049,4140,1275,168,2116.100098,250.8500061,496.5,332,766,88.90000153,214.8999939,457,712.6500244,124.5999985,1504,2648,55.65000153,100,204.6999969
21-11-2019,40737.30859,367,1547.5,4137.450195,1271.800049,167.9499969,2110,251.5,497,329.7999878,772.2000122,88.5,214.25,457.0499878,708.2000122,124.8000031,1484,2594.949951,55.75,99.40000153,202
22-11-2019,40653.17188,373.8999939,1543,4132.25,1284,165.1999969,2110,247.6000061,501.7000122,331.25,769.4500122,88.40000153,215,447.75,705,123.9000015,1494,2598.100098,55.5,98.65000153,201
25-11-2019,40439.66016,372.3999939,1551,4095,1267.050049,161.75,2082,249.8999939,492.9500122,330,753.5999756,88,220.3000031,450.6499939,698.9000244,123,1473.300049,2608,55.15000153,99.05000305,203
26-11-2019,41022.85156,378,1569.400024,4151.899902,1274,166.3000031,2090,248.8000031,501.7999878,337.5499878,762.7999878,90.69999695,223,448.2000122,703,122.0999985,1478.349976,2632,56.25,101.3000031,201
27-11-2019,40979.39063,370,1561,4124,1282.949951,165.8000031,2048.149902,250,514.5,336.5,768.75,88.19999695,217.8000031,458.25,713.9500122,125.5,1482,2523,56.90000153,100.3499985,200.1499939
28-11-2019,41161.53906,405,1572.5,4139,1282,166.3500061,2069.800049,248,508.6000061,346.3999939,769,88.25,216,469.9500122,703.3499756,125,1511,2558.149902,57,103,204.3000031
29-11-2019,41138.26172,372.6000061,1582,4112,1268,164.5500031,2085,247.3999939,516.9000244,348.2999878,765,90.94999695,220,469,707.9500122,125.6999969,1526,2562.649902,57,107,205.8999939
02-12-2019,41072.94141,381,1595,4089,1275,161,2060,246.25,514,343.3500061,755,89.44999695,220.6999969,462.3500061,699.7999878,127.9499969,1521.699951,2583.399902,56.59999847,105,207.8999939
03-12-2019,40852.60938,377.2000122,1591,3950,1265,162.6999969,2025.099976,245.3500061,508,340.2000122,748.9000244,87.40000153,219.1999969,467.25,695,126.8000031,1536.099976,2553.050049,56.75,104.5,209.5
04-12-2019,40606.01172,364.8999939,1570.25,3960,1250.150024,158.6000061,2045,244.5,510,335.25,747,85.19999695,217.1999969,445,690,123.5,1510,2549.300049,55.40000153,100.75,201.1499939
05-12-2019,40988.14063,368,1579,3995,1254.099976,170.6000061,2065,243.9499969,533,343,753.4500122,88.34999847,219,450,695,122.5500031,1512.449951,2483,56.29999924,105,206.1000061
06-12-2019,40952.12891,370.0499878,1558,4011,1255,167.8999939,2130,247.1499939,530.4000244,338.5,752.5,87,221.1499939,444.8500061,695.5999756,121.5999985,1500.400024,2469.800049,56,103.4499969,204
09-12-2019,40527.23828,369.9500122,1554.150024,3994,1252,162.5,2110,243.3000031,524.9000244,320,758.6500244,84.40000153,218.5,441.8500061,690,118,1493,2489,53.5,97.80000305,201.0500031
10-12-2019,40588.80859,375,1571.900024,3998,1249,162.1999969,2063.399902,242.3500061,526.9000244,317.75,748,84.59999847,219.8000031,445.2000122,679.5,116.0500031,1477.5,2514.699951,52.84999847,97.55000305,200.3500061
11-12-2019,40285.19922,369.2000122,1557.5,4004,1252.5,160.8000031,2021.050049,236,529.7999878,311.75,743.4500122,84,218.1000061,440.0499878,680,111.3000031,1437.449951,2503.5,51.5,96,196.6499939
12-12-2019,40561.33984,374,1567,4054,1254,163.5500031,2047,238.5500031,535,315,760.5,84.5,226,442,680,117.4499969,1434,2575,53.09999847,96.05000305,193
13-12-2019,40754.82031,372.3999939,1575,4066,1267,177,2023,240,536.5,325,758,85.34999847,227.6000061,451.1499939,698.9500122,120,1437,2540.5,53.65000153,98.5,193.5
16-12-2019,41168.85156,377.1000061,1589.300049,4075,1264.300049,177.8000031,2095,243.6999969,539.7999878,336.3999939,761.5,86.90000153,228.5,466,682.25,120,1458.199951,2645,54.75,102.5500031,198
17-12-2019,41052.35938,369.3999939,1569.800049,4044,1261,176.1000061,2130,238,539.5999756,333.5,779.9500122,86.30000305,230.6499939,477.75,678.7000122,120.8000031,1441.050049,2564,55.34999847,101.3000031,194.5
18-12-2019,41442.75,375,1562.150024,4174.950195,1276,181.4499969,2172,242,542.7999878,333.2999878,780,86.05000305,229.25,482.6000061,672.9500122,120.1500015,1457,2625.149902,56.09999847,101.4499969,198.9499969
19-12-2019,41571.82031,374,1574.699951,4119.950195,1300,174.0500031,2165.149902,245.8999939,540,327,788.5499878,86,226.8000031,496.5,659.8499756,118.4499969,1446.650024,2628,55,98.90000153,196.6999969
20-12-2019,41746.19922,370,1611.199951,4130,1289.400024,180.5,2225,244.5,541.7999878,328,785,86.09999847,228.5500031,487.1000061,655,117.6999969,1458.800049,2599,55.5,99.5,196.0500031
23-12-2019,41548.26172,374.8999939,1555,4145,1296.349976,176.6499939,2217,243,546,336.7000122,771.2999878,87.5,229.1499939,482.4500122,650.75,118.5999985,1445.699951,2645,55.09999847,100.8000031,194.1499939
24-12-2019,41684.51172,367.6499939,1570.900024,4160,1302,177.6499939,2244.949951,239.6999969,541.7000122,332.7000122,775.2000122,86.40000153,226.0500031,499,656.7000122,120.9499969,1473,2601.699951,56.40000153,99.69999695,199.4499969
26-12-2019,41543.80078,373,1545.949951,4169,1297.400024,176,2219,239.4499969,541.5,333,772.5999756,85.65000153,229.8999939,486.1499939,651.5,119.75,1469,2576.149902,56,100.0999985,195
27-12-2019,41297.07813,367.3999939,1525,4190.799805,1278,175.5,2210,237,540,333.6000061,771.5999756,86.15000153,226,494,651.5999756,118.0999985,1456,2532.5,55.20000076,99.94999695,195.1499939
30-12-2019,41686.26953,370.1499939,1543,4280,1280,177.5,2202,237.6000061,549.4000244,337.7999878,785,87.90000153,234.4499969,487.75,649,118.8000031,1452.5,2567.5,56.20000076,104,195.3000031
31-12-2019,41607.48828,366.5,1544.699951,4255,1286.800049,184.1000061,2185.25,239,544.0999756,334.8999939,781,87.5,229.1499939,492,663.4000244,119,1458.599976,2544.050049,56.5,102.9499969,195.5
01-01-2020,,367.75,1516.099976,4235,1275,185.8500061,2170,238.8999939,539.2000122,334.5,764.5,88.80000305,230.8500061,483.5,648.1500244,122,1452.400024,2539.350098,56.70000076,102.0999985,197.3999939
02-01-2020,41340.26953,379,1514,4237.850098,1278,187.3999939,2173.100098,238.75,536.7999878,334.8500061,762.0999756,88.75,227,486.6000061,652.5,121.9000015,1444.849976,2549,57.84999847,101.75,197.3000031
03-01-2020,41634.51172,383,1534.400024,4240,1289,193.6999969,2169,240.6999969,538.7000122,338,765.5,92.25,233,490.9500122,661,123.8000031,1487.099976,2510,58.34999847,104.3000031,205.5
06-01-2020,41378.33984,389,1527,4178,1265.800049,191,2201,238.4499969,537.8499756,332,775,90.05000305,227,491,660.1500244,125.6999969,1471,2567,57.70000076,100,201
07-01-2020,40983.03906,385,1520,4050,1258.300049,187.5,2201,236.6000061,530.0999756,324,770.0499878,88,221.1999969,480,652,123.5500031,1446.199951,2526.699951,57.29999924,97.15000153,202.8000031
08-01-2020,40574.82813,376.2000122,1508,3972,1250,180.4499969,2200,234.8000031,515.5,312.7000122,776.9000244,86.34999847,224.6999969,480.75,654,123.4499969,1440,2540,56.20000076,94,197.6999969
09-01-2020,41216.67188,389,1537.25,4100,1263,185.4499969,2251.050049,236,532,325.2999878,771.4500122,88.15000153,229,493.75,658.7000122,124.5999985,1473.199951,2560.25,56.90000153,96.65000153,204.5
10-01-2020,41568.19922,393.7000122,1550,4135,1283,192.5500031,2216,237,545.4000244,330,778,90.19999695,238.0500031,510,686,125.3000031,1485.25,2559,57.79999924,98.44999695,208.1000061
13-01-2020,41788.21094,391.7999878,1547,4180,1285,194.6999969,2221,238.9499969,541.4000244,333.9500122,778.7999878,89.5,245.3999939,518.0499878,687.4500122,126,1520.550049,2579.949951,59.90000153,97.5,212
14-01-2020,41883.08984,392.7000122,1542.449951,4165.200195,1293.5,196,2199,240,537.5999756,330.6000061,789.9000244,90.34999847,252.8000031,523,695,129.8999939,1537,2523.949951,59.84999847,97.80000305,211.8500061
15-01-2020,41969.85938,388.3500061,1538.5,4200,1289.449951,195,2219,243.5,535,329.3999939,797,91.40000153,253.6000061,524,692.3499756,130.1000061,1513.900024,2547.899902,60.5,98,211.1000061
16-01-2020,41924.73828,391.1499939,1529.050049,4200,1283,199.9499969,2225,243.3000031,534.9000244,325.5,790.5499878,91.05000305,256,528.75,695.5,133,1518.199951,2533.100098,61.75,98,213
17-01-2020,41929.01953,391.2000122,1551.150024,4220.299805,1285,198.1499939,2242,241.5,537,314.2999878,782.8499756,92.90000153,258.8999939,525.1500244,698.9000244,127.5,1503.400024,2577.800049,61,97,209.6999969
20-01-2020,42263,387.4500122,1608.050049,4235,1302.75,198.1999969,2194,241,535,320.7000122,784.8499756,92.44999695,261,524.9500122,708.4000244,126.9499969,1519.900024,2601,61.59999847,98.30000305,211
21-01-2020,41487.57031,378,1529.699951,4150,1255,195.8000031,2174.949951,241.8999939,534.8499756,313.9500122,779,94,259,515.5999756,697.5999756,128.6000061,1496.050049,2601,59.90000153,94.94999695,206.75
22-01-2020,41467.12891,379,1540.550049,4170,1249,192.1000061,2175.5,239.9499969,534.7000122,316.6000061,783,95.05000305,259.1000061,513,705,127.0999985,1505,2560,59.59999847,95.30000305,207.6000061
23-01-2020,41191.5,383.8500061,1538.400024,4150,1242,186.1000061,2206.5,238,522.5,316.1000061,778.0999756,93.80000305,258.1499939,503.5499878,695,126,1524.349976,2540,59.15000153,94.34999847,210
24-01-2020,41377.03906,384.6000061,1528,4130,1247.699951,188.3999939,2193.449951,237.8999939,528.0499878,323.25,767,92.75,262.5,517.2999878,704.7999878,131.6999969,1550.099976,2601.5,60.15000153,95.19999695,213.6000061
27-01-2020,41510.67969,384,1515.050049,4192.950195,1237,185.8999939,2180,237.6499939,540,321.7000122,785,96,262.7999878,527.5,725,129.5,1559,2715,61.09999847,92.65000153,214.6499939
28-01-2020,41299.67969,381.0499878,1507.050049,4164.899902,1225.900024,183.4499969,2172.300049,234.6499939,538.7999878,318.1000061,791.2999878,96,256,510,710,127.5999985,1553.5,2713.100098,60.59999847,92.65000153,216
29-01-2020,41131.57031,374,1476,4240,1227,178.1499939,2187.25,231.1999969,531,317.2000122,799,96,258.9500122,501.2999878,715.8499756,127.5,1565,2726,61,94.15000153,217.5
30-01-2020,41380.14063,385.7999878,1483.949951,4464,1236,191.0500031,2161,238.3999939,529.7999878,317.7999878,807,95.90000153,260,507.75,700.1500244,126.25,1550.5,2850,60.90000153,93.19999695,214.5500031
31-01-2020,41146.55859,385,1451,4374,1234.900024,186.8999939,2140,236.1499939,531.9000244,313.6499939,799.0499878,94.5,256.9500122,512,702.3499756,123.3000031,1532.150024,2830,60.59999847,93.15000153,209.1499939
03-02-2020,39701.01953,362.25,1372,4273,1199.099976,164,2164,215.6999969,504.75,303,807.5,88,229,473,683.0499878,116.3000031,1444.699951,2688.899902,55.70000076,89,196
04-02-2020,40178.73828,370,1398,4381,1210,166.6999969,2134.899902,211.4499969,520.5499878,303.2999878,792.3499756,88.69999695,231.3000031,490.3500061,697.6500244,116.8000031,1474,2810,55.5,86.30000305,202.8000031
05-02-2020,40921.71094,372.6000061,1434,4519.700195,1235,167.1999969,2125,216.5,530.5999756,307,812,90.5,248.5,502,707.4000244,119.4000015,1488.050049,2965,56.90000153,87.25,209
06-02-2020,41209.12891,370,1453,4530.049805,1248,182.6999969,2155,217.0500031,539.9000244,311.0499878,812.5,91.19999695,247,522,694.4000244,123,1478.099976,2993.75,57.29999924,88.69999695,207.5500031
07-02-2020,41394.41016,371.4500122,1452.800049,4674,1242.150024,178,2142,214.6999969,546,321.9500122,818.2000122,92.90000153,247,515.25,683,123.9499969,1499.900024,3085,57.75,91.69999695,208.0500031
10-02-2020,41166.71875,368.2999878,1430,4650.049805,1246.699951,174,2136.699951,213.5500031,537.0999756,320,825,91.80000305,236,515.7999878,699,125,1499,3107.25,57.90000153,92.05000305,209.9499969
11-02-2020,41183.39063,371.7999878,1445.75,4749.950195,1240.099976,172.0500031,2164.899902,217,534.5999756,321.3999939,813,90.19999695,235.1000061,492.8999939,689,124,1455,3031,57.90000153,91,212.6999969
12-02-2020,41330.85156,376.2000122,1457.949951,4767,1244,172,2157,213.6499939,541.5499878,329.1000061,823,91.05000305,234.1999969,491.6499939,685.25,130.4499969,1455.800049,3047,57.34999847,90.80000305,214
13-02-2020,41707.21094,374.7000122,1479.699951,4770,1263.800049,171.0500031,2170,213.8000031,550,321.6000061,824,90.25,233.3000031,482.2999878,683.7999878,130.5,1450.849976,2933.100098,55.75,91.19999695,210
14-02-2020,41510.19141,371.1499939,1477.849976,4794,1243.199951,170.3000031,2181,212.8000031,542,327.1000061,827.6500244,89.75,233.3999939,485.7999878,688.25,130.3999939,1446,2865.5,55.79999924,88.09999847,208.3500061
17-02-2020,41324.03906,366.75,1490,4784,1225.800049,170.9499969,2199.899902,208.8000031,541.5,320.1000061,834,87.09999847,228,485.4500122,688,121.3000031,1440.25,2858,54,86.25,206
18-02-2020,41042.46094,361.0499878,1465.058472,4777.049805,1215,168.3999939,2209.899902,204.9499969,541,315.8999939,827.4500122,84.5,217,484.8500061,694,118.5,1422.050049,2785.25,52.25,82.25,203.1999969
19-02-2020,41121.51172,371.3999939,1461.640991,4770,1216,163,2215,204.3500061,543.9000244,321.7000122,839,82.59999847,220,484.6499939,700,119,1434.900024,2835,52.79999924,81.05000305,203.0500031
20-02-2020,41334.96094,370.7999878,1484.572754,4880,1228,158.6000061,2215,207,547,320,841,85.75,229.3500061,478.2999878,734,119,1430,2880,51.79999924,80.80000305,205
24-02-2020,41037.01172,369.8999939,1463.077393,4869.700195,1214,154.3999939,2157,207.5,541,325.9500122,835,86.5,219,485,720,119.8000031,1423.849976,2850,51.90000153,81.69999695,208
25-02-2020,40497.71875,360.5499878,1436.331909,4830,1210,152,2117,203.1000061,531.5499878,325.25,822,87,215,451,720.0499878,118.5,1409.900024,2759.899902,51.84999847,80.15000153,212
26-02-2020,40194.89063,355,1398.789063,4824,1200,147.6499939,2156,200.8999939,528.7999878,325,823.4500122,87.80000305,216,461.5,703,114.75,1414,2653.350098,51.29999924,79.5,212.8500061
27-02-2020,39947.80078,360,1376.897461,4830,1200,144.6999969,2140,199,524.9000244,328.25,811.7999878,85.25,213,452.1000061,695.75,108,1414.800049,2601,49.25,80.25,214.5
28-02-2020,39087.46875,348,1345.991577,4678,1179.800049,139,2080,195,505,313,801.5499878,86.40000153,204.9499969,454,679,103.75,1370,2500,48,75.80000305,207.5
02-03-2020,38910.94922,350,1345.595337,4578,1195,133.5,2025.099976,199.0500031,505.2000122,310.2000122,744.5,86.69999695,207,436,678.0999756,107,1392.5,2697,47,77,215
03-03-2020,38480.89063,342.1000061,1317.463013,4386,1180,126.75,2004,196.3000031,514.9000244,293.6000061,745,83,206,452.8999939,666,100,1297.800049,2700,44.79999924,71.44999695,202.3000031
04-03-2020,38715.71875,350,1337.522095,4464.100098,1179,130.5,2045.5,195.25,516.2000122,292.3999939,754,84.55000305,208.8999939,438.5,697.9500122,104,1339,2790.050049,44.45000076,73.5,211.3500061
05-03-2020,38604.25,349,1337.274536,4348.799805,1154,128,2085,187.9499969,512,292,763.25,86.59999847,203.8000031,437,690,109.5,1336.25,2650,44.29999924,73.34999847,210
06-03-2020,37613.96094,343.5,1263.972046,4144,1130,114.3000031,2125,185.6499939,487.8999939,269,749.5999756,80,198,424.7999878,682,104.8000031,1270,2644,43,69.09999847,201
09-03-2020,36950.19922,341.3500061,1258.078125,4226.600098,1134.849976,114.25,2117.899902,181.8000031,486.25,270.4500122,740.8499756,80.05000305,194.25,438.3999939,673.2000122,107.8499985,1301.25,2649.149902,43.04999924,71.80000305,205
11-03-2020,35468.89844,323.3500061,1102.657104,4082,1110,105.1999969,1955,174.3000031,456,253.75,700,73.5,181,413,650,97.40000153,1246,2512,39.5,69.40000153,194.6999969
12-03-2020,34472.5,307.25,1076.753662,3896,1075,92.69999695,1915,170,440,232.6999969,685.0999756,68.5,170,395,638,85.5,1185,2468,36.45000076,62.34999847,185.5
13-03-2020,31214.13086,269,995.5265503,3734.300049,977,82.19999695,1690.650024,150,425,200.6999969,640,59.40000153,148.8999939,369.25,577,76.05000305,1100,2260,39,56.65000153,170
16-03-2020,33103.23828,284,1055.604858,3844,1034.900024,86.75,1769,159,429.7999878,230,648.9000244,66,156.8000031,363.8999939,630,83.40000153,1137,2260,41.90000153,63,188
